,0
899,-184.54957291412774
900,-307.690214518572
901,-229.82975574318164
902,-87.36631044158632
903,-552.5794960267053
904,-304.750104026441
905,-263.4592127227811
906,-111.47044251817302
907,-204.07728631070455
908,-53.14715989801995
909,-118.2217873843606
910,-227.51767167718265
911,-78.70739567032842
912,-174.49129351205744
913,-202.34176903179167
914,-139.2777362899584
915,-122.72450109929484
916,-40.430525995159755
917,-127.32999002510178
918,-320.3025073510016
919,-228.12198851880837
920,-120.60841722143086
921,-386.3227387216581
922,-42.234850999961964
923,-32.99722944840676
924,-119.82041720394396
925,-140.72887593228162
926,-225.46061853317806
927,-274.62515552687705
928,-184.50013131570486
929,-99.93024790748424
930,-176.5206503106463
931,-616.9227104712656
932,-158.61096621090834
933,-96.98387546819106
934,-121.58161421556755
935,-189.82752629093594
936,-246.0228866114602
937,-62.39768294775649
938,-107.37415845374417
939,-251.07301497038986
940,-754.4197628028342
941,-252.38506393396514
942,-142.44461452850214
943,-107.08100126552071
944,-170.51498742761981
945,-66.99808262575321
946,-67.45920625973498
947,-93.5030404768504
948,-56.72109135361384
949,-92.44917094828874
950,-361.81392621092743
951,-247.7089347227234
952,-581.4526737623751
953,-330.3785283998139
954,-56.59487980898492
955,-364.95017607469475
956,-101.11739936764413
957,-293.4000805126806
958,-23.33873091763939
959,-303.0851419149491
960,-298.74079555261267
961,-159.39843639300392
962,-79.7065440779518
963,-268.0914451456908
964,-101.24376704299446
965,-101.23129829864024
966,-146.21277682736962
967,-621.7332867956891
968,-350.77293972728563
969,-66.28241216472081
970,-273.9637727149832
971,-188.98956829101343
972,-524.0586400654469
973,-152.1729129247435
974,-94.72182024718524
975,-102.43042778899184
976,-201.06206420440478
977,-166.80269471864392
978,-168.10628921778977
979,-32.62843233136616
980,-73.57379562112408
981,-85.13964107179953
982,-224.58651322731137
983,-203.03111249085245
984,-128.81723638204727
985,-144.6691631611024
986,-116.57465390243107
987,-47.86037302138915
988,-489.779747378861
989,-610.4506017893273
990,-149.8472587470999
991,-33.091593357274306
992,-254.59304714004986
993,-107.49265031073685
994,-103.61587604814437
995,-155.6151243294541
996,-243.78783746978016
997,-115.30288115986536
998,-71.29027163526135
999,-155.21831972951864
1000,-195.45109407150977
1001,-130.07686539144242
1002,-157.56376256487175
1003,-153.5298285325461
1004,-167.05550415600817
1005,-347.07282986352556
1006,-40.48620467640511
1007,-146.6911247163126
1008,-210.98725604611286
1009,-374.4100814257564
1010,-351.36278623982366
1011,-85.51969863016424
1012,-170.6175727570964
1013,-229.08497377017193
1014,-95.59000500540436
1015,-126.03967226918658
1016,-223.24246042740975
1017,-171.04348920427066
1018,-51.06064235726228
1019,-451.15089174564974
1020,-108.08525196119506
1021,-104.22332096325994
1022,-128.09271925351482
1023,-367.6270939711124
1024,-426.6792403590339
1025,-403.7410290136612
1026,-422.1204279210922
1027,-271.78777060893174
1028,-107.46223804852337
1029,-291.39834189255726
1030,-70.53621369292375
1031,-96.84448183877126
1032,-143.2977570560092
1033,-40.64816643123431
1034,-368.9995452762474
1035,-96.24986041480264
1036,-544.2879737260835
1037,-234.158563785493
1038,-52.19684495094303
1039,-31.389333258866536
1040,-341.7086554242782
1041,-149.14536312695387
1042,-62.22374645840635
1043,-204.33944753092428
1044,-122.09165912252101
1045,-152.0101386676522
1046,-66.55683541575635
1047,-135.1602552268149
1048,-105.93399286542169
1049,-69.52888352943476
1050,-169.15532482319372
1051,-144.21288171761262
1052,-138.46190089738394
1053,-150.04881943602717
1054,-144.97367839334402
1055,-132.08741247252829
1056,-107.71271788614581
1057,-99.32190711555602
1058,-124.3654895340481
1059,-632.3725299148631
1060,-35.552919944209386
1061,-152.605012922158
1062,-233.47048596977854
1063,-178.26375998371196
1064,-119.96421981136109
1065,-81.031417422145
1066,-208.88102328914084
1067,-540.3541693424634
1068,-200.9300815345431
1069,-349.33214123104665
1070,-617.4089307558431
1071,-279.86684230616873
1072,-186.94130064359723
1073,-80.60351802985349
1074,-109.71466331877335
1075,-49.29194385098387
1076,-93.55024274996725
1077,-126.92800431718392
1078,-177.87734219950158
1079,-129.2961600920981
1080,-26.833800123831562
1081,-337.2366341606445
1082,-89.71898678070745
1083,-226.18668595547132
1084,-122.82080016942805
1085,-130.38217291645412
1086,-132.07232473178206
1087,-66.19681392348909
1088,-93.66268107117712
1089,-152.00174607310092
1090,-539.579523173196
1091,-105.09405534136593
1092,-29.592244631424812
1093,-486.59717821158335
1094,-107.46249960936873
1095,-102.88761728867621
1096,-55.222245332163226
1097,-187.07315725104783
1098,-103.01447279342304
1099,-601.2638946293898
1100,-139.00004430353744
1101,-138.1748024487081
1102,-314.09110811345323
1103,-163.0792413380254
1104,-440.87749133931146
1105,-404.7719931335766
1106,-228.30035644165164
1107,-175.0801525126405
1108,-344.29004316538715
1109,-93.85794927166143
1110,-243.3307500125763
1111,-564.0316027406355
1112,-587.3126894507834
1113,-164.0602879504189
1114,-140.4639302860868
1115,-127.92326406065912
1116,-281.57604805413393
1117,-252.38400993290617
1118,-574.4902077027535
1119,-282.77664979463776
1120,-267.1120178041442
1121,-243.65381713566725
1122,-462.29149460285026
1123,-225.42256681120975
1124,-175.2155576739655
1125,-563.5188442525806
1126,-2046.9436708479377
1127,-286.01911766811145
1128,-38.228158736988675
1129,-137.18214952070954
1130,-205.9845643437416
1131,-30.97291864876321
1132,-193.7284064049459
1133,-223.71886780233035
1134,-105.19036842703795
1135,-119.13965157272634
1136,-201.29588083621823
1137,-54.49805785111397
1138,-160.36674857083753
1139,-82.69193000748069
1140,-120.74420431344234
1141,-170.9587694531583
1142,-83.56108067403977
1143,-18.342221642680265
1144,-131.44920173621074
1145,-119.15659635560256
1146,-284.3105425910228
1147,-54.87271369032665
1148,-99.61873725488817
1149,-185.05674671952048
1150,-368.5857070981269
1151,-34.49383795938147
1152,-46.32707222958015
1153,-13.997634688934827
1154,-161.3358463430038
1155,-228.03103052639403
1156,-629.1118281771173
1157,-406.5567907054344
1158,-228.86896897530622
1159,-119.15981183975533
1160,-129.95955473094838
1161,-277.9503411158341
1162,-523.0122787344687
1163,-96.15676477087177
1164,-1283.9046672987952
1165,-68.31914300540512
1166,-173.38820861319164
1167,-145.52356768155522
1168,-545.6372241167127
1169,-503.2481344619465
1170,-324.3617848842682
1171,-133.52124561570702
1172,-316.56935075562933
1173,-61.24386213859454
1174,-86.45034054434153
1175,-164.01610213805995
1176,-80.91290254933743
1177,-81.50980800268351
1178,-109.30135827643923
1179,-141.69448677861925
1180,-146.50171060088365
1181,-588.902487304649
1182,-82.06114283980622
1183,-187.09076398352272
1184,-228.76875838470954
1185,-69.09195844299221
1186,-397.10689174482957
1187,-201.3935456459159
1188,-187.26499526744897
1189,-266.74771972660733
1190,-73.7189059910447
1191,-163.4372147126212
1192,-47.84683825656268
1193,-292.93699388796676
1194,-157.60732539465977
1195,-103.06921675570942
1196,-329.30216599725986
1197,-198.65372394147988
1198,-42.577467551253065
1199,-669.0755819688316
1200,-207.77074192015533
1201,-214.5326168553032
1202,-490.01520945096405
1203,-46.98723893293464
1204,-188.7634903388735
1205,-138.6499485318874
1206,-139.7487308079737
1207,-647.6835616681329
1208,-123.14286836421566
1209,-75.54439598883839
1210,-273.2604094017205
1211,-30.087545666830387
1212,-690.0460666453276
